T3N,Calgary Northeast,Alberta,,51.162601,-113.953697
V3T,Surrey Inner Northwest,British Columbia,,49.189400,-122.845398
B1T,Christmas Island,Nova Scotia,,45.966801,-60.715199
J6J,ChÔteauguay North,Quebec,,45.369099,-73.721603
V5G,Burnaby (Cascade-Schou / Douglas-Gilpin),British Columbia,,49.247799,-122.993797
A1Y,Carbonear,Newfoundland and Labrador,,47.711300,-53.295300
M2M,Willowdale East (Newtonbrook),Ontario,,43.791500,-79.410301
V2R,Chilliwack West,British Columbia,,49.076000,-121.988297
L6S,Brampton North Central,Ontario,,43.737900,-79.725998
E4Y,Rogersville,New Brunswick,,46.734501,-65.427002
A1W,Manuels,Newfoundland and Labrador,,47.509602,-52.944698
K1N,Ottawa (Lower Town / Sandy Hill / University of Ottawa),Ontario,,45.428902,-75.684402
M5A,Downtown Toronto (Regent Park / Port of Toronto),Ontario,,43.655499,-79.362602
G0P,Centre-du- Québec-Est (Saint-Valère),Quebec,,46.011902,-71.719902
H3Z,Westmount East,Quebec,,45.482498,-73.593300
T4S,Sylvan Lake,Alberta,,52.316799,-114.085297
E4S,Bouctouche,New Brunswick,,46.468399,-64.738998
V8N,Saanich East,British Columbia,,48.476501,-123.314499
A0R,North/Western Labrador (Churchill Falls),Newfoundland and Labrador,,53.540001,-65.112000
M5K,Downtown Toronto (Toronto Dominion Centre / Design Exchange),Ontario,,43.646900,-79.382301
N7L,Chatham Northwest,Ontario,,42.420898,-82.199303
V0C,Northern British Columbia (Fort Nelson),British Columbia,,58.387402,-125.716698
V7G,North Vancouver Outer East,British Columbia,,49.367802,-122.927803
H7X,Sainte-Dorothée,Quebec,,45.533401,-73.815903
T2C,Calgary (Lynnwood Ridge / Ogden / Foothills Industrial / Great Plains),Alberta,,50.987000,-113.963402
T6B,Edmonton (SE Capilano / West Southeast Industrial / East Bonnie Doon),Alberta,,53.512798,-113.419403
E2R,Saint John Grandview,New Brunswick,,46.036800,-66.037300
P3Y,Greater Sudbury (Lively),Ontario,,46.443100,-81.126999
P5A,Elliot Lake,Ontario,,46.383400,-82.633202
G0T,Le Fjord (Forestville),Quebec,,49.014301,-69.623100
J7X,Valleyfield,Quebec,,45.269100,-74.233902
T9N,Bonnyville,Alberta,,54.266800,-110.735100
E2G,Quispamsis,New Brunswick,,45.453400,-65.931000
N6N,London (South Highbury / Glanworth / East Brockley / SE Westminster),Ontario,,42.899700,-81.159203
G9T,Grand-Mère,Quebec,,46.631500,-72.737000
J0L,Montérégie-Nord (Saint-Antoine- Sur-Richelieu),Quebec,,45.409000,-73.384697
V7P,North Vancouver Southwest,British Columbia,,49.321999,-123.114899
L4E,Richmond Hill North,Ontario,,43.939400,-79.434898
R0C,North Interlake (Stonewall),Manitoba,,51.413200,-97.852501
E1A,Dieppe Moncton East,New Brunswick,,46.096699,-64.708702
K7M,Kingston (Reddendale / Cataraqui / Collins Bay),Ontario,,44.241100,-76.578796
L8G,Hamilton (Greenford / North Gershome / West Stoney Creek),Ontario,,43.216400,-79.742302
L8N,Hamilton (Stinson / Corktown),Ontario,,43.389000,-79.983002
M1P,Scarborough (Dorset Park / Wexford Heights / Scarborough Town Centre),Ontario,,43.761200,-79.270699
T0P,Northeastern Alberta (Fort Chipewyan),Alberta,,58.117599,-111.509399
T1C,Medicine Hat North,Alberta,,50.077400,-110.691101
M9B,Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),Ontario,,43.650501,-79.551697
J1A,Coaticook,Quebec,,45.133400,-71.799103
B0N,Hants County (Shubenacadie),Nova Scotia,,45.096298,-63.470100
B1J,East Bay,Nova Scotia,,45.983398,-60.365200
M3B,Don Mills North,Ontario,,43.744999,-79.359001
N7S,Sarnia Central,Ontario,,42.988800,-82.359200
N9B,Windsor (University / South Cameron),Ontario,,42.294899,-83.052002
P8T,Sioux Lookout,Ontario,,50.066799,-91.983597
T8G,Sherwood Park East,Alberta,,53.505199,-112.952904
V9E,Saanich West,British Columbia,,48.521900,-123.453003
G0G,Côte-Nord/Anticosti (Schefferville),Quebec,,52.718498,-65.009903
G5N,Rimouski Southwest,Quebec,,48.366798,-68.465897
B0E,West Cape Breton Island (Baddeck),Nova Scotia,,46.113300,-61.025101
L3T,Thornhill East,Ontario,,43.822701,-79.394600
G0S,Chaudière-Nord (Saint-Joseph- De-Beauce),Quebec,,46.452599,-71.439697
J4S,Saint-Lambert South,Quebec,,45.480999,-73.497002
T1H,Lethbridge North,Alberta,,49.700001,-112.818604
V2J,Quesnel,British Columbia,,52.978401,-122.493103
V8A,Powell River,British Columbia,,50.016300,-124.322601
V8C,Kitimat,British Columbia,,54.052399,-128.653397
E3V,Edmundston,New Brunswick,,47.373699,-68.325104
E7A,Baker Brook,New Brunswick,,47.299999,-68.748703
A0K,Northwest Newfoundland/Eastern Labrador (Mary's Harbour),Newfoundland and Labrador,,52.056301,-57.217499
L3V,Orillia,Ontario,,44.608700,-79.420700
T2P,Calgary (City Centre / Calgary Tower),Alberta,,51.070801,-113.693100
V1T,Vernon Central,British Columbia,,50.260399,-119.277397
J4R,Saint-Lambert Central,Quebec,,45.492401,-73.500900
S0L,Western Saskatchewan (Kindersley),Saskatchewan,,51.482700,-108.489799
S6W,Prince Albert Southwest,Saskatchewan,,53.178501,-105.774101
N2M,Kitchener Northwest,Ontario,,43.436298,-80.509300
N2V,Waterloo Northwest,Ontario,,43.476398,-80.584198
M5E,Downtown Toronto (Berczy Park),Ontario,,43.647999,-79.381599
C1A,Charlottetown Southeast Prince Edward Island Provincial Government,Prince Edward Island,,46.271599,-63.016499
G3E,Saint-Émile,Quebec,,46.877899,-71.340797
H2Y,Old Montreal,Quebec,,45.505699,-73.555000
H9H,Sainte-Geneviève,Quebec,,45.468300,-73.856499
J0V,Laurentides-Sud (Chénéville),Quebec,,45.826500,-74.931801
V7L,North Vancouver South Central,British Columbia,,49.316002,-123.057602
X0C,Inner Nunavut (Rankin Inlet),Nunavut Territory,,64.164703,-94.772400
H7T,Chomedey Northwest,Quebec,,45.557301,-73.772499
J6W,Terrebonne Central,Quebec,,45.706402,-73.617798
J8P,Gatineau Southeast,Quebec,,45.486900,-75.615700
Y0A,Southeastern Yukon (Watson Lake),Yukon,,61.579300,-131.148102
K4B,Cumberland Township,Ontario,,45.410099,-75.363800
H7R,Laval-sur-le-Lac,Quebec,,45.552601,-73.850700
V7B,Richmond (Sea Island / YVR),British Columbia,,49.198799,-123.179901
E3C,"Fredericton Southwest, New Maryland",New Brunswick,,45.902000,-66.705704
L9V,Orangeville North,Ontario,,43.959702,-80.107903
G6B,Lac-Megantic,Quebec,,45.583401,-70.882301
T6J,Edmonton (Kaskitayo),Alberta,,53.456402,-113.521004
V6V,Richmond Northeast,British Columbia,,49.185299,-123.038597
L6Y,Brampton South,Ontario,,43.643101,-79.770897
M3A,North York (York Heights / Victoria Village / Parkway East),Ontario,,43.754501,-79.330002
N2P,Kitchener Southeast,Ontario,,43.387798,-80.429604
P3N,Greater Sudbury (Val Caron),Ontario,,46.584499,-81.002899
H1J,Anjou West,Quebec,,45.609699,-73.579399
J0M,Nunavik (Kuujjuaq),Quebec,,58.326900,-72.163696
R0G,South Central Manitoba (Altona),Manitoba,,49.439400,-98.086899
E9E,Red Bank,New Brunswick,,46.848598,-65.677200
J8M,Masson-Angers,Quebec,,45.543499,-75.427399
T4V,Camrose,Alberta,,53.016800,-112.835297
H3J,Petite-Bourgogne,Quebec,,45.486099,-73.573196
L3Z,Bradford,Ontario,,44.116798,-79.566299
G4T,Les Îles-De-La- Madeleine,Quebec,,47.399899,-61.799599
J7L,Mascouche Central,Quebec,,45.742401,-73.650902
A1L,Paradise,Newfoundland and Labrador,,47.529099,-52.881401
K1T,Gloucester (Blossom Park / Hunt Club East / Leitrim),Ontario,,45.329498,-75.615601
E5V,Deer Island,New Brunswick,,44.986198,-66.969398
N2L,Waterloo South,Ontario,,43.471500,-80.545403
N4K,Owen Sound,Ontario,,44.567200,-80.943497
N4V,Woodstock South,Ontario,,43.115002,-80.742996
J6V,Terrebonne East,Quebec,,45.714001,-73.535698
V2H,Kamloops North,British Columbia,,50.726200,-120.165901
V3C,Port Coquitlam South,British Columbia,,49.243599,-122.786499
V8K,Saltspring Island,British Columbia,,48.813801,-123.497299
M3N,North York (Jane and Finch),Ontario,,43.756802,-79.521004
M8W,Etobicoke (Alderwood / Long Branch),Ontario,,43.602100,-79.540199
N0G,Huron (Wingham),Ontario,,44.002399,-81.067596
G8V,Cap-de-la- Madeleine Northeast,Quebec,,46.409801,-72.490799
H7V,Chomedey East,Quebec,,45.547798,-73.736801
T3L,Calgary (Tuscany / Scenic Acres),Alberta,,51.146702,-114.313301
T6E,Edmonton (South Bonnie Doon / East University),Alberta,,53.491402,-113.480202
B3M,Halifax Bedford Basin,Nova Scotia,,44.678398,-63.658199
K0E,South Leeds and Grenville United Counties (Prescott),Ontario,,44.711800,-75.749802
L9M,Penetanguishene,Ontario,,44.783401,-79.916397
J1X,Magog,Quebec,,45.266800,-72.149101
R6W,Winkler,Manitoba,,49.181702,-97.941002
R9A,The Pas,Manitoba,,53.703999,-101.293297
L0G,Ontario Centre (Queensville),Ontario,,44.058601,-79.623497
L1P,Whitby Southwest,Ontario,,43.886600,-78.974998
J1J,Sherbrooke North,Quebec,,45.413101,-71.923798
B1C,Louisbourg,Nova Scotia,,45.948502,-59.973701
B2Z,Dartmouth East,Nova Scotia,,44.722698,-63.422298
E5S,Kingston,New Brunswick,,45.409801,-66.093201
E6K,Harvey,New Brunswick,,45.729000,-67.006401
L5J,Mississauga (Clarkson / Southdown),Ontario,,43.510201,-79.629601
S0K,Central Saskatchewan (Humboldt),Saskatchewan,,52.262299,-106.501999
T8R,Morinville,Alberta,,53.800098,-113.652000
E1J,Coverdale,New Brunswick,,45.997601,-64.848297
M1B,Scarborough (Malvern / Rouge River),Ontario,,43.811298,-79.193001
M4G,East York (Leaside),Ontario,,43.712399,-79.364403
M6S,West Toronto (Bloor West Village / Swansea),Ontario,,43.651199,-79.482803
S4T,Regina West,Saskatchewan,,50.450699,-104.665001
T3J,Calgary (Martindale / Taradale / Falconridge / Saddle Ridge),Alberta,,51.118801,-113.947098
T4T,Rocky Mountain House,Alberta,,52.366798,-114.918800
A5A,Clarenville,Newfoundland and Labrador,,48.166599,-53.964802
T4G,Innisfail,Alberta,,52.026901,-113.950699
V4X,Abbotsford West,British Columbia,,49.086102,-122.402603
K8R,Belleville (SE Sidney Township / Avondale),Ontario,,44.139900,-77.468300
L6C,Markham Northwest,Ontario,,43.904499,-79.339203
M4M,East Toronto (Studio District),Ontario,,43.656101,-79.340599
N3Y,Simcoe,Ontario,,42.833401,-80.299698
H3A,Downtown Montreal North,Quebec,,45.504002,-73.574699
E3Z,Grand Falls Central,New Brunswick,,46.926601,-67.746597
E8C,Dalhousie,New Brunswick,,48.055000,-66.384697
B1E,Reserve Mines,Nova Scotia,,46.184502,-60.016602
L1W,Pickering South,Ontario,,43.819698,-79.080299
N0J,Oxford (Norwich),Ontario,,43.050598,-80.709396
G0K,Bas-St-Laurent- Est (Sainte-Luce),Quebec,,48.159000,-68.195099
J2T,Saint-Hyacinthe East,Quebec,,45.597099,-72.936600
J8X,Hull Southeast,Quebec,,45.439999,-75.711899
V4R,Maple Ridge Northwest,British Columbia,,49.290298,-122.516899
E2H,"Saint John Northeast, Renforth",New Brunswick,,45.349998,-66.010101
M2J,North York (Fairview / Henry Farm / Oriole),Ontario,,43.780102,-79.347900
H2G,Petite-Patrie Northeast,Quebec,,45.543800,-73.592697
J6N,Beauharnois,Quebec,,45.316799,-73.865898
V5P,Vancouver (SE Kensington / Victoria- Fraserview),British Columbia,,49.222000,-123.068298
K4R,Russell,Ontario,,45.238800,-75.352699
L9J,Barrie,Ontario,,44.336601,-79.635696
G0A,Capitale-Nationale (Stoneham),Quebec,,47.350700,-71.202003
R4K,Cartier,Manitoba,,49.890800,-97.600403
R7B,Brandon Southwest,Manitoba,,49.841999,-99.983101
B4C,Lower Sackville South,Nova Scotia,,44.760700,-63.637001
M1S,Scarborough (Agincourt),Ontario,,43.794601,-79.264397
N6A,London North (UWO),Ontario,,42.997601,-81.256302
H4J,Cartierville Central,Quebec,,45.531300,-73.709099
H9A,Dollard-Des- Ormeaux Northwest,Quebec,,45.494801,-73.831703
T9E,Leduc,Alberta,,53.266800,-113.552002
V5T,Vancouver (East Mount Pleasant),British Columbia,,49.262001,-123.092300
M2L,North York (York Mills / Silver Hills),Ontario,,43.754700,-79.376404
N0K,Perth (Mitchell),Ontario,,43.506699,-81.158203
G3G,Lac-Saint-Charles,Quebec,,46.924198,-71.395798
J1G,Sherbrooke East,Quebec,,45.402401,-71.847900
V8P,Saanich Southeast,British Columbia,,48.458302,-123.332497
B0T,Queens County (Shelburne),Nova Scotia,,44.080200,-65.117500
E7C,Saint-Basile,New Brunswick,,47.658298,-68.068398
L4K,Concord,Ontario,,43.800098,-79.482903
G7T,Jonquière Southeast,Quebec,,48.397499,-71.152702
G8B,Alma Southeast,Quebec,,48.554798,-71.672997
S0P,Northeastern Saskatchewan (Creighton),Saskatchewan,,55.016201,-102.741501
T8S,Peace River,Alberta,,56.250099,-117.286003
V8L,Sidney,British Columbia,,48.649601,-123.402603
B2H,New Glasgow,Nova Scotia,,45.583401,-62.648602
J3N,Saint-Basile- Le-Grand,Quebec,,45.533401,-73.282501
V8X,Saanich South,British Columbia,,48.477699,-123.365799
E6L,Burtts Corner,New Brunswick,,45.988098,-67.033798
B1A,Glace Bay,Nova Scotia,,46.196999,-59.957001
M5G,Downtown Toronto (Central Bay Street),Ontario,,43.656399,-79.386002
H3G,Downtown Montreal Southeast,Quebec,,45.498699,-73.579300
R3E,Winnipeg (Sargent Park / Daniel McIntyre / Inkster SE),Manitoba,,49.908100,-97.177902
A2H,Corner Brook,Newfoundland and Labrador,,48.915600,-57.797001
L3S,Markham Southeast,Ontario,,43.848598,-79.261703
N4X,St. Mary's,Ontario,,43.265499,-81.168701
N9A,Windsor (City Centre / NW Walkerville),Ontario,,42.239799,-83.008797
V2K,Prince George North,British Columbia,,54.050800,-122.922096
E8M,Saint-Isidore,New Brunswick,,47.576500,-65.137901
V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),British Columbia,,49.278801,-123.113899
V7S,West Vancouver North,British Columbia,,49.374500,-123.186401
E8G,Belledune,New Brunswick,,47.802299,-66.124298
K1S,Ottawa (The Glebe / Ottawa South / Ottawa East),Ontario,,45.398998,-75.687103
K7V,Renfrew,Ontario,,45.466801,-76.682701
L4R,Midland,Ontario,,44.750099,-79.883003
T2K,Calgary (Thornecliffe / Tuxedo),Alberta,,51.111099,-114.047699
V4N,Surrey Northeast,British Columbia,,49.170700,-122.732597
J7E,Sainte-Thérèse- de-Blainville Central,Quebec,,45.654499,-73.842003
L6H,Oakville North,Ontario,,43.488098,-79.709801
P1L,Bracebridge,Ontario,,45.033401,-79.316299
M4L,East Toronto (India Bazaar / The Beaches West),Ontario,,43.669300,-79.315498
M6C,York (Cedarvale),Ontario,,43.691502,-79.430702
N9E,Windsor South (East Malden),Ontario,,42.265202,-83.031403
G8L,Dolbeau- Mistassini,Quebec,,48.876301,-72.211998
J5K,Saint-Colomban,Quebec,,45.733398,-74.132500
V1M,Langley Township North,British Columbia,,49.166100,-122.579201
L7N,Burlington East,Ontario,,43.351200,-79.783997
V3A,Langley City,British Columbia,,49.099701,-122.652603
V7V,West Vancouver South,British Columbia,,49.339699,-123.191200
V9K,Qualicum Beach,British Columbia,,49.346802,-124.436096
E5K,Grand Bay-Westfield,New Brunswick,,45.340698,-66.252800
B3T,Lakeside,Nova Scotia,,44.568298,-63.730598
B4H,Amherst,Nova Scotia,,45.833500,-64.198700
T4R,Red Deer South,Alberta,,52.242401,-113.778397
T6H,Edmonton (Southgate / North Riverbend),Alberta,,53.375301,-113.458504
L8L,Hamilton (West Industrial Sector / West Crown Point / North Stipley / North Gibson / Landsdale / Keith / North End / Beasley),Ontario,,43.278301,-79.834396
E8T,Lamèque,New Brunswick,,47.793598,-64.647499
L5H,Mississauga (West Port Credit / Lorne Park / East Sheridan),Ontario,,43.541901,-79.616402
N6L,London (East Tempo),Ontario,,42.871899,-81.247200
G5A,La Malbaie,Quebec,,47.657501,-70.155899
H4X,Montreal West,Quebec,,45.452900,-73.649200
J0H,Bois-Francs-Sud (Saint-Nazaire- D'Acton),Quebec,,45.660900,-72.769997
T1P,Strathmore,Alberta,,51.050098,-113.385201
E7E,Saint-Leonard,New Brunswick,,47.173000,-67.924698
K7G,Gananoque,Ontario,,44.333401,-76.166100
N3E,Cambridge Northwest,Ontario,,43.419300,-80.350502
N5R,St. Thomas South,Ontario,,42.759701,-81.176201
E5T,Norton,New Brunswick,,45.650799,-65.730202
B0K,Southern Northumberland Strait (Pictou),Nova Scotia,,45.613800,-62.950600
M2N,Willowdale South,Ontario,,43.767300,-79.411102
J5A,Saint-Constant,Quebec,,45.366798,-73.565903
K6T,Elizabethtown,Ontario,,44.630100,-75.744797
L4S,Richmond Hill Central,Ontario,,43.898499,-79.414299
H1T,Rosemont North,Quebec,,45.573002,-73.570099
H2R,Villeray Southeast,Quebec,,45.540100,-73.622498
R0M,Southwestern Manitoba (Virden),Manitoba,,49.710999,-100.926300
A1S,Goulds,Newfoundland and Labrador,,47.421200,-52.807701
N3L,Paris,Ontario,,43.200001,-80.383301
V9P,Parksville,British Columbia,,49.316299,-124.319397
L0E,Lake Simcoe Southeast Shore (Sutton West),Ontario,,44.319901,-79.277802
L7B,King City,Ontario,,43.928600,-79.526901
P0B,Nipissing South (Utterson),Ontario,,45.186298,-79.411499
J2H,Granby East,Quebec,,45.393799,-72.700500
J8R,Gatineau Northeast,Quebec,,45.528702,-75.608803
V3L,New Westminster Northeast,British Columbia,,49.220100,-122.899803
V5X,Vancouver (SE Oakridge / East Marpole / South Sunset),British Columbia,,49.215599,-123.097900
J2B,Drummondville South,Quebec,,45.903000,-72.536102
V9R,Nanaimo South,British Columbia,,49.160900,-123.982498
E4M,Bayfield,New Brunswick,,46.091900,-64.017303
R3V,Winnipeg (Fort Garry South),Manitoba,,49.746201,-97.174500
E9C,Doaktown,New Brunswick,,46.556999,-66.125702
B2R,Waverley,Nova Scotia,,44.759899,-63.552502
L1S,Ajax Southwest,Ontario,,43.840401,-79.025101
L8K,Hamilton (East Delta / Bartonville / Glenview / Rosedale / Lower King's Forest / Red Hill / Corman / Vincent / South Gershome),Ontario,,43.221100,-79.799400
L9W,Orangeville South,Ontario,,43.972900,-80.104401
T2X,Calgary (Midnapore / Sundance),Alberta,,50.883701,-114.032600
T9M,Cold Lake,Alberta,,54.450199,-110.201698
J0P,Vaudreuil- Soulanges (Coteau-du-Lac),Quebec,,45.365501,-74.311996
M6P,West Toronto (High Park / The Junction South),Ontario,,43.660500,-79.463303
G2M,Jean-Talon Northeast,Quebec,,46.922001,-71.305603
A2A,Grand Falls,Newfoundland and Labrador,,48.933201,-55.664902
L2G,Niagara Falls Southeast,Ontario,,43.069599,-79.081802
M2P,North York (York Mills West),Ontario,,43.750000,-79.397797
G1G,Jean-Talon Southeast,Quebec,,46.876499,-71.283897
H1C,Rivière-des-Prairies Northeast,Quebec,,45.665600,-73.536697
H2W,Plateau Mont-Royal South Central,Quebec,,45.517601,-73.580399
T8C,Sherwood Park Inner Southwest,Alberta,,53.439098,-113.190300
V4B,White Rock,British Columbia,,49.025902,-122.805801
N5Z,London (Glen Cairn),Ontario,,42.966000,-81.205299
E4J,Salisbury,New Brunswick,,46.039101,-65.046303
B2C,Iona,Nova Scotia,,45.994801,-60.842098
R3Y,Winnipeg (Fort Garry West),Manitoba,,49.788502,-97.214699
A1X,Conception Bay,Newfoundland and Labrador,,47.499901,-52.998100
V7R,North Vancouver Northwest,British Columbia,,49.377499,-123.086197
V9N,Courtenay Central,British Columbia,,49.658501,-124.983498
E1W,Caraquet,New Brunswick,,47.794102,-64.938599
K6A,Hawkesbury,Ontario,,45.600101,-74.615997
L6T,Brampton East,Ontario,,43.719601,-79.685402
G1J,Quebec City Lower Riverbank,Quebec,,46.838001,-71.223198
T2W,Calgary (Braeside / Woodbine),Alberta,,50.951401,-114.359100
T5X,Edmonton (East Castledowns),Alberta,,53.631302,-113.524498
J3H,Beloeil East,Quebec,,45.552700,-73.175499
J8L,Buckingham,Quebec,,45.585602,-75.420799
R3S,Winnipeg (Wilkes South),Manitoba,,49.825500,-97.293404
L0L,Lake Simcoe West Shore (Oro),Ontario,,44.454800,-79.735199
G6S,Victoriaville East,Quebec,,46.026402,-71.871902
S7N,Saskatoon Northeast Central,Saskatchewan,,52.140400,-106.608002
T1A,Medicine Hat Central,Alberta,,50.081600,-110.578796
V2E,Kamloops South and West,British Columbia,,50.661900,-120.321198
B1L,Sydney Southwest,Nova Scotia,,46.062698,-60.204498
G3A,St-Augustin- De-Desmaures,Quebec,,46.740601,-71.451302
V3B,Port Coquitlam Central,British Columbia,,49.273998,-122.764900
E2N,Saint John Lakewood,New Brunswick,,45.317600,-65.927101
N8S,Windsor (Riverside),Ontario,,42.328300,-82.947197
H2P,Villeray West,Quebec,,45.543499,-73.633904
S0C,Southeastern Saskatchewan (Carlyle),Saskatchewan,,49.396099,-103.256699
V0P,North Central Island and Bute Inlet Region (Gold River),British Columbia,,50.388500,-125.609299
E3L,St. Stephen,New Brunswick,,45.180401,-67.295303
V4K,Delta Central,British Columbia,,49.098598,-123.031799
E1H,"Lakeville, Shediac Bridge",New Brunswick,,46.173199,-64.695702
E2S,Saint John Loch Lomond,New Brunswick,,45.337101,-65.813301
E5G,Grand Manan Island,New Brunswick,,44.697601,-66.806503
P7L,Neebing,Ontario,,48.166801,-89.416801
H3T,Côte-des-Neiges Northeast,Quebec,,45.501801,-73.619102
J4N,Longueuil Northeast,Quebec,,45.552299,-73.455803
J4V,Greenfield Park,Quebec,,45.486500,-73.462196
T6C,Edmonton (Central Bonnie Doon),Alberta,,53.521999,-113.459000
R3X,Winnipeg (St. Boniface South / St. Vital SE),Manitoba,,49.820900,-97.032204
B6L,Truro,Nova Scotia,,45.409302,-63.211399
N9G,Windsor (Roseland),Ontario,,42.248100,-82.995201
J5B,Delson,Quebec,,45.366798,-73.549202
E4C,Youngs Cove,New Brunswick,,45.869301,-65.900597
B0R,West Lunenburg County (New Germany),Nova Scotia,,44.600300,-64.744301
E4E,Sussex,New Brunswick,,45.722698,-65.506599
A1K,Torbay,Newfoundland and Labrador,,47.666599,-52.731300
B0C,North Victoria County (Dingwall),Nova Scotia,,46.648201,-60.539600
N2N,Kitchener West,Ontario,,43.425999,-80.543800
G5C,Baie-Comeau Southwest,Quebec,,50.347401,-69.041100
J3Y,Saint-Hubert Central,Quebec,,45.490601,-73.399101
R3H,Winnipeg (St. James-Assiniboia NE / YWG),Manitoba,,49.903301,-97.207397
E4A,Bathurst,New Brunswick,,46.159901,-65.810204
B2S,Lantz,Nova Scotia,,45.020901,-63.534401
K2S,Stittsville,Ontario,,45.250099,-75.916100
K7A,Smiths Falls,Ontario,,44.900101,-76.016098
