45-142,Opole,Opolskie,Opole,50.666698,17.950001
33-264,Ćwików,Małopolskie,dąbrowski,50.233299,20.900000
81-615,Gdynia,Pomorskie,Gdynia,54.500000,18.549999
65-158,Zielona Góra,Lubuskie,Zielona Góra,51.933300,15.500000
02-808,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
61-522,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
61-517,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
81-049,Gdynia,Pomorskie,Gdynia,54.500000,18.549999
25-682,Kielce,Świętokrzyskie,Kielce,50.833302,20.666700
39-301,Mielec,Podkarpackie,mielecki,50.283298,21.416700
70-862,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
75-606,Koszalin,Zachodniopomorskie,Koszalin,54.200001,16.183300
90-002,Łódź,Łódzkie,Łódź,51.750000,19.466700
20-104,Lublin,Lubelskie,Lublin,51.250000,22.566700
36-032,Kąkolówka*,Podkarpackie,rzeszowski,49.866699,22.116699
52-224,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
61-576,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
81-456,Gdynia,Pomorskie,Gdynia,54.500000,18.549999
38-606,Baligród,Podkarpackie,leski,49.333302,22.283300
40-652,Katowice,Śląskie,Katowice,50.266701,19.016701
31-481,Kraków,Małopolskie,Kraków,50.083302,19.916700
83-409,Korne*,Pomorskie,kościerski,54.099998,18.007099
85-601,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
86-122,Bukowiec,Kujawsko-Pomorskie,świecki,53.433300,18.250000
93-360,Łódź,Łódzkie,Łódź,51.750000,19.466700
10-143,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
10-647,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
20-466,Lublin,Lubelskie,Lublin,51.250000,22.566700
25-622,Kielce,Świętokrzyskie,Kielce,50.833302,20.666700
60-941,Poznań,Wielkopolskie,poznański,52.416698,16.966700
61-578,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
71-123,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
03-703,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
12-130,Pasym,Warmińsko-Mazurskie,szczycieński,53.666698,20.799999
02-641,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
04-516,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
43-356,Kobiernice,Śląskie,bielski,49.866699,19.216700
91-802,Łódź,Łódzkie,Łódź,51.750000,19.466700
02-053,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
02-574,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
04-389,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
15-186,Białystok,Podlaskie,Białystok,53.133301,23.150000
15-709,Białystok,Podlaskie,Białystok,53.133301,23.150000
36-007,Krasne,Podkarpackie,rzeszowski,50.049999,22.100000
40-047,Katowice,Śląskie,Katowice,50.266701,19.016701
40-163,Katowice,Śląskie,Katowice,50.266701,19.016701
01-235,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
01-926,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
66-015,Przylep*,Lubuskie,zielonogórski,51.966702,15.450000
94-406,Łódź,Łódzkie,Łódź,51.750000,19.466700
32-823,Szczepanów k. Brzeska,Małopolskie,brzeski,50.099998,20.673300
40-543,Katowice,Śląskie,Katowice,50.266701,19.016701
51-145,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
51-506,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
87-109,Toruń,Kujawsko-Pomorskie,Toruń,53.033298,18.600000
25-625,Kielce,Świętokrzyskie,Kielce,50.833302,20.666700
26-301,Opoczno,Łódzkie,opoczyński,51.366699,20.283300
44-310,Radlin*,Śląskie,wodzisławski,50.000000,18.466700
51-376,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
75-680,Koszalin,Zachodniopomorskie,Koszalin,54.200001,16.183300
90-106,Łódź,Łódzkie,Łódź,51.750000,19.466700
02-598,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
03-120,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
02-716,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
03-733,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
10-830,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
30-644,Kraków,Małopolskie,Kraków,50.083302,19.916700
71-627,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
00-925,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
01-772,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
42-500,Będzin,Śląskie,będziński,50.323700,19.132299
93-101,Łódź,Łódzkie,Łódź,51.750000,19.466700
03-977,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
31-462,Kraków,Małopolskie,Kraków,50.083302,19.916700
40-382,Katowice,Śląskie,Katowice,50.266701,19.016701
42-164,Parzymiechy,Śląskie,kłobucki,51.049999,18.733299
45-283,Opole,Opolskie,Opole,50.666698,17.950001
92-612,Łódź,Łódzkie,Łódź,51.750000,19.466700
00-256,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
31-767,Kraków,Małopolskie,Kraków,50.083302,19.916700
15-355,Białystok,Podlaskie,Białystok,53.133301,23.150000
58-520,Janowice Wielkie,Dolnośląskie,jeleniogórski,50.882198,15.921700
71-626,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
85-867,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
02-119,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
04-664,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
03-811,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
07-440,Goworowo,Mazowieckie,ostrołęcki,52.900002,21.566700
15-050,Białystok,Podlaskie,Białystok,53.133301,23.150000
25-670,Kielce,Świętokrzyskie,Kielce,50.833302,20.666700
51-122,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
59-921,Sieniawka k. Bogatyni,Dolnośląskie,zgorzelecki,50.916698,14.950000
02-415,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
02-902,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
31-014,Kraków,Małopolskie,Kraków,50.083302,19.916700
42-130,Wręczyca,Śląskie,kłobucki,50.849998,18.933300
65-084,Zielona Góra,Lubuskie,Zielona Góra,51.933300,15.500000
04-963,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
10-379,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
49-351,Przylesie*,Opolskie,brzeski,50.884800,17.537901
72-315,Resko,Zachodniopomorskie,łobeski,53.766701,15.400000
30-690,Kraków,Małopolskie,Kraków,50.083302,19.916700
38-485,Jaśliska,Podkarpackie,krośnieński,49.450001,21.799999
04-920,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
30-387,Kraków,Małopolskie,Kraków,50.083302,19.916700
40-632,Katowice,Śląskie,Katowice,50.266701,19.016701
45-712,Opole,Opolskie,Opole,50.666698,17.950001
60-393,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
71-118,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
00-556,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
03-720,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
85-381,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
85-773,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
87-605,Tłuchowo,Kujawsko-Pomorskie,lipnowski,52.750000,19.466700
04-606,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
85-218,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
60-331,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
98-346,Skomlin,Łódzkie,wieluński,51.183300,18.383301
15-167,Białystok,Podlaskie,Białystok,53.133301,23.150000
50-104,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
10-233,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
44-194,Knurów,Śląskie,gliwicki,50.216702,18.666700
62-105,Łekno*,Wielkopolskie,wągrowiecki,52.799999,17.200001
93-323,Łódź,Łódzkie,Łódź,51.750000,19.466700
04-714,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
10-044,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
19-104,Trzcianne,Podlaskie,moniecki,53.333302,22.683300
00-136,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
04-082,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
61-544,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
89-333,Osiek n. Notecią*,Wielkopolskie,pilski,53.201099,17.246700
91-748,Łódź,Łódzkie,Łódź,51.750000,19.466700
02-163,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
03-810,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
25-307,Kielce,Świętokrzyskie,Kielce,50.833302,20.666700
25-702,Kielce,Świętokrzyskie,Kielce,50.833302,20.666700
31-845,Kraków,Małopolskie,Kraków,50.083302,19.916700
92-620,Łódź,Łódzkie,Łódź,51.750000,19.466700
01-697,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
15-030,Białystok,Podlaskie,Białystok,53.133301,23.150000
83-301,Kartuzy,Pomorskie,kartuski,54.333302,18.200001
90-636,Łódź,Łódzkie,Łódź,51.750000,19.466700
53-151,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
45-441,Opole,Opolskie,Opole,50.666698,17.950001
47-460,Chałupki,Śląskie,raciborski,49.933300,18.299999
80-119,Gdańsk,Pomorskie,Gdańsk,54.349998,18.666700
10-004,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
20-551,Lublin,Lubelskie,Lublin,51.250000,22.566700
34-435,Frydman,Małopolskie,nowotarski,49.450001,20.233299
63-001,Środa Wielkopolska,Wielkopolskie,średzki,52.233299,17.283300
20-250,Lublin,Lubelskie,Lublin,51.250000,22.566700
26-804,Stromiec,Mazowieckie,białobrzeski,51.650002,21.100000
31-560,Kraków,Małopolskie,Kraków,50.083302,19.916700
43-445,Dzięgielów*,Śląskie,cieszyński,49.733299,18.750000
70-402,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
74-503,Moryń,Zachodniopomorskie,gryfiński,52.849998,14.383300
02-983,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
15-779,Białystok,Podlaskie,Białystok,53.133301,23.150000
08-430,Żelechów,Mazowieckie,garwoliński,51.816700,21.900000
85-053,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
87-100,Toruń,Kujawsko-Pomorskie,Toruń,53.033298,18.600000
00-194,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
00-423,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
54-016,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
58-402,Kamienna Góra,Dolnośląskie,kamiennogórski,50.783298,16.033300
61-436,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
85-346,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
85-465,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
02-407,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
31-276,Kraków,Małopolskie,Kraków,50.083302,19.916700
10-450,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
36-002,Jasionka,Podkarpackie,rzeszowski,50.116699,22.066700
40-682,Katowice,Śląskie,Katowice,50.266701,19.016701
45-220,Opole,Opolskie,Opole,50.666698,17.950001
51-311,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
01-920,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
04-146,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
81-740,Sopot,Pomorskie,Sopot,54.450001,18.566700
85-980,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
15-344,Białystok,Podlaskie,Białystok,53.133301,23.150000
38-243,Harklowa,Podkarpackie,jasielski,49.716702,21.350000
03-246,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
03-477,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
10-015,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
81-427,Gdynia,Pomorskie,Gdynia,54.500000,18.549999
00-236,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
03-231,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
22-460,Szczebrzeszyn,Lubelskie,zamojski,50.700001,22.966700
30-621,Kraków,Małopolskie,Kraków,50.083302,19.916700
61-761,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
03-343,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
10-117,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
37-501,Jarosław,Podkarpackie,jarosławski,50.016701,22.683300
38-420,Korczyna,Podkarpackie,krośnieński,49.716702,21.816700
75-843,Koszalin,Zachodniopomorskie,Koszalin,54.200001,16.183300
00-876,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
04-787,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
04-879,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
92-544,Łódź,Łódzkie,Łódź,51.750000,19.466700
02-075,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
75-127,Koszalin,Zachodniopomorskie,Koszalin,54.200001,16.183300
77-323,Polnica,Pomorskie,człuchowski,53.750000,17.400000
85-805,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
00-191,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
10-079,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
91-514,Łódź,Łódzkie,Łódź,51.750000,19.466700
80-867,Gdańsk,Pomorskie,Gdańsk,54.349998,18.666700
91-458,Łódź,Łódzkie,Łódź,51.750000,19.466700
52-326,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
80-791,Gdańsk,Pomorskie,Gdańsk,54.349998,18.666700
07-201,Wyszków,Mazowieckie,wyszkowski,52.599998,21.466700
15-784,Białystok,Podlaskie,Białystok,53.133301,23.150000
04-942,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
54-116,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
31-928,Kraków,Małopolskie,Kraków,50.083302,19.916700
21-310,Wohyń,Lubelskie,radzyński,51.750000,22.783300
35-615,Rzeszów,Podkarpackie,Rzeszów,50.049999,22.000000
71-221,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
90-754,Łódź,Łódzkie,Łódź,51.750000,19.466700
97-215,Inowłódz,Łódzkie,tomaszowski,51.533298,20.216700
02-941,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
15-379,Białystok,Podlaskie,Białystok,53.133301,23.150000
10-279,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
31-432,Kraków,Małopolskie,Kraków,50.083302,19.916700
40-622,Katowice,Śląskie,Katowice,50.266701,19.016701
50-414,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
70-104,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
92-201,Łódź,Łódzkie,Łódź,51.750000,19.466700
00-380,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
02-735,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
99-306,Łanięta,Łódzkie,kutnowski,52.366699,19.283300
50-045,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
70-133,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
81-109,Gdynia,Pomorskie,Gdynia,54.500000,18.549999
93-009,Łódź,Łódzkie,Łódź,51.750000,19.466700
01-378,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
43-140,Lędziny,Śląskie,bieruńsko-lędziński,50.133301,19.116699
42-120,Miedźno,Śląskie,kłobucki,50.983299,18.983299
85-220,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
02-002,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
02-143,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
24-101,Gołąb*,Lubelskie,puławski,51.494400,22.072201
31-052,Kraków,Małopolskie,Kraków,50.083302,19.916700
31-443,Kraków,Małopolskie,Kraków,50.083302,19.916700
35-308,Rzeszów,Podkarpackie,Rzeszów,50.049999,22.000000
36-041,Zarzecze*,Podkarpackie,rzeszowski,49.963299,21.923300
36-072,Świlcza,Podkarpackie,rzeszowski,50.066700,21.916700
02-449,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
20-323,Lublin,Lubelskie,Lublin,51.250000,22.566700
92-519,Łódź,Łódzkie,Łódź,51.750000,19.466700
60-535,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
81-257,Gdynia,Pomorskie,Gdynia,54.500000,18.549999
71-251,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
75-013,Koszalin,Zachodniopomorskie,Koszalin,54.200001,16.183300
77-100,Bytów,Pomorskie,bytowski,54.166698,17.500000
90-940,Łódź,Łódzkie,Łódź,51.750000,19.466700
93-225,Łódź,Łódzkie,Łódź,51.750000,19.466700
04-416,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
58-588,Jelenia Góra,Dolnośląskie,Jelenia Góra,50.900799,15.725300
15-120,Białystok,Podlaskie,Białystok,53.133301,23.150000
30-684,Kraków,Małopolskie,Kraków,50.083302,19.916700
37-303,Kuryłówka,Podkarpackie,leżajski,50.299999,22.466700
60-944,Poznań,Wielkopolskie,poznański,52.416698,16.966700
75-079,Koszalin,Zachodniopomorskie,Koszalin,54.200001,16.183300
77-113,Budowo,Pomorskie,słupski,54.316700,17.400000
02-135,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
34-721,Raba Wyżna,Małopolskie,nowotarski,49.566700,19.900000
22-403,Zamość,Lubelskie,Zamość,50.716702,23.250000
40-703,Katowice,Śląskie,Katowice,50.266701,19.016701
82-107,Jantar,Pomorskie,nowodworski,54.333302,19.033300
08-307,Repki,Mazowieckie,sokołowski,52.383301,22.383301
16-140,Korycin,Podlaskie,sokólski,53.450001,23.100000
45-434,Opole,Opolskie,Opole,50.666698,17.950001
60-369,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
93-235,Łódź,Łódzkie,Łódź,51.750000,19.466700
97-561,Ładzice,Łódzkie,radomszczański,51.083302,19.350000
04-740,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
33-318,Gródek n. Dunajcem,Małopolskie,nowosądecki,49.706699,20.673300
30-131,Kraków,Małopolskie,Kraków,50.083302,19.916700
50-038,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
60-221,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
80-347,Gdańsk,Pomorskie,Gdańsk,54.349998,18.666700
10-144,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
19-304,Ełk,Warmińsko-Mazurskie,ełcki,53.833302,22.350000
36-203,Izdebki,Podkarpackie,brzozowski,49.750000,22.133301
45-776,Opole,Opolskie,Opole,50.666698,17.950001
00-502,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
01-052,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
03-556,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
33-131,Łęg Tarnowski,Małopolskie,tarnowski,50.083302,20.850000
00-266,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
02-178,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
31-634,Kraków,Małopolskie,Kraków,50.083302,19.916700
40-650,Katowice,Śląskie,Katowice,50.266701,19.016701
05-270,Marki,Mazowieckie,wołomiński,52.316700,21.133301
70-436,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
98-235,Błaszki,Łódzkie,sieradzki,51.666698,18.450001
04-668,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
51-220,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
59-334,Lubin,Dolnośląskie,lubiński,51.400002,16.200001
11-612,Kruklanki,Warmińsko-Mazurskie,giżycki,54.099998,21.916700
15-710,Białystok,Podlaskie,Białystok,53.133301,23.150000
30-377,Kraków,Małopolskie,Kraków,50.083302,19.916700
35-033,Rzeszów,Podkarpackie,Rzeszów,50.049999,22.000000
36-054,Mrowla,Podkarpackie,rzeszowski,50.099998,21.933300
61-469,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
81-423,Gdynia,Pomorskie,Gdynia,54.500000,18.549999
00-546,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
00-911,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
25-112,Kielce,Świętokrzyskie,Kielce,50.833302,20.666700
32-090,Słomniki,Małopolskie,krakowski,50.250000,20.100000
45-572,Opole,Opolskie,Opole,50.666698,17.950001
61-431,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
10-323,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
10-530,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
80-810,Gdańsk,Pomorskie,Gdańsk,54.349998,18.666700
85-006,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
04-185,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
32-083,Balice,Małopolskie,krakowski,50.083302,19.799999
42-625,Ożarowice*,Śląskie,tarnogórski,50.441700,18.983299
51-143,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
92-015,Łódź,Łódzkie,Łódź,51.750000,19.466700
92-719,Łódź,Łódzkie,Łódź,51.750000,19.466700
93-589,Łódź,Łódzkie,Łódź,51.750000,19.466700
34-713,Skawa,Małopolskie,nowotarski,49.616699,19.900000
36-221,Blizne*,Podkarpackie,brzozowski,49.750000,21.950001
15-516,Białystok,Podlaskie,Białystok,53.133301,23.150000
61-332,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
61-639,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
74-312,Golenice,Zachodniopomorskie,myśliborski,52.948601,14.789300
93-353,Łódź,Łódzkie,Łódź,51.750000,19.466700
93-355,Łódź,Łódzkie,Łódź,51.750000,19.466700
03-948,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
15-266,Białystok,Podlaskie,Białystok,53.133301,23.150000
53-310,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
02-683,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
20-318,Lublin,Lubelskie,Lublin,51.250000,22.566700
42-140,Panki,Śląskie,kłobucki,50.883301,18.750000
45-401,Opole,Opolskie,Opole,50.666698,17.950001
60-646,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
10-420,Olsztyn,Warmińsko-Mazurskie,Olsztyn,53.783298,20.483299
37-751,Żohatyn,Podkarpackie,przemyski,49.733299,22.350000
52-029,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
61-421,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
00-568,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
04-783,Warszawa,Mazowieckie,Warszawa,52.250000,21.000000
90-040,Łódź,Łódzkie,Łódź,51.750000,19.466700
53-228,Wrocław,Dolnośląskie,Wrocław,51.099998,17.033300
76-206,Słupsk,Pomorskie,Słupsk,54.450001,17.033300
30-045,Kraków,Małopolskie,Kraków,50.083302,19.916700
44-120,Pyskowice,Śląskie,gliwicki,50.400002,18.633301
60-382,Poznań,Wielkopolskie,Poznań,52.416698,16.966700
68-208,Łęknica,Lubuskie,żarski,51.533298,14.766700
71-741,Szczecin,Zachodniopomorskie,Szczecin,53.416698,14.583300
72-010,Police,Zachodniopomorskie,policki,53.549999,14.566700
15-136,Białystok,Podlaskie,Białystok,53.133301,23.150000
15-862,Białystok,Podlaskie,Białystok,53.133301,23.150000
80-865,Gdańsk,Pomorskie,Gdańsk,54.349998,18.666700
75-580,Koszalin,Zachodniopomorskie,Koszalin,54.200001,16.183300
80-169,Gdańsk,Pomorskie,Gdańsk,54.349998,18.666700
21-450,Stoczek Łukowski,Lubelskie,łukowski,51.950001,21.966700
25-508,Kielce,Świętokrzyskie,Kielce,50.833302,20.666700
30-438,Kraków,Małopolskie,Kraków,50.083302,19.916700
39-323,Mielec,Podkarpackie,mielecki,50.283298,21.416700
85-478,Bydgoszcz,Kujawsko-Pomorskie,Bydgoszcz,53.150002,18.000000
08-420,Miastków Kościelny,Mazowieckie,garwoliński,51.859501,21.610701
15-183,Białystok,Podlaskie,Białystok,53.133301,23.150000
31-466,Kraków,Małopolskie,Kraków,50.083302,19.916700
