L-2413,Luxembourg,,,49.611698,6.130000
L-2983,Luxembourg,,,49.611698,6.130000
L-4275,Esch-Sur-Alzette,,,49.495800,5.980600
L-2541,Luxembourg,,,49.611698,6.130000
L-4503,Differdange,,,49.524200,5.891400
L-6462,Echternach,,,49.805599,6.422200
L-6615,Wasserbillig,,,49.709999,6.500300
L-7650,Heffingen,,,49.762501,6.241400
L-2728,Luxembourg,,,49.611698,6.130000
L-4005,Esch-Sur-Alzette,,,49.493301,5.982200
L-4138,Esch-Sur-Alzette,,,49.495800,5.980600
L-4178,Esch-Sur-Alzette,,,49.495800,5.980600
L-7554,Mersch,,,49.748901,6.106100
L-1369,Luxembourg,,,49.611698,6.130000
L-3660,Kayl,,,49.489201,6.039700
L-4873,Lamadelaine,,,49.546398,5.856400
L-4929,Hautcharage,,,49.577499,5.910800
L-5332,Moutfort,,,49.585300,6.255600
L-9190,Vichten,,,49.803101,6.000000
L-1028,Luxembourg,,,49.611698,6.130000
L-1622,Luxembourg,,,49.611698,6.130000
L-3754,Rumelange,,,49.460800,6.033100
L-3870,Schifflange,,,49.506401,6.012800
L-9023,Ettelbruck,,,49.847500,6.104200
L-1317,Luxembourg,,,49.611698,6.130000
L-2163,Luxembourg,,,49.611698,6.130000
L-6491,Echternach,,,49.805599,6.422200
L-8012,Strassen,,,49.620602,6.073300
L-1017,Luxembourg,,,49.611698,6.130000
L-4670,Differdange,,,49.524200,5.891400
L-4970,Bettange-Sur-Mess,,,49.575802,5.983900
L-1253,Luxembourg,,,49.611698,6.130000
L-1469,Luxembourg,,,49.611698,6.130000
L-6571,Osweiler,,,49.778900,6.441400
L-7772,Bissen,,,49.787498,6.069400
L-4053,Esch-Sur-Alzette,,,49.495800,5.980600
L-8472,Eischen,,,49.685600,5.878600
L-9943,Hautbellain,,,50.156700,5.978600
L-8321,Olm,,,49.657200,6.000300
L-1261,Luxembourg,,,49.611698,6.130000
L-5711,Aspelt,,,49.522800,6.224700
L-5888,Alzingen,,,49.564999,6.163600
L-7722,Colmar-Berg,,,49.816898,6.088100
L-8435,Steinfort,,,49.661400,5.919200
L-2271,Luxembourg,,,49.611698,6.130000
L-4009,Esch-Sur-Alzette,,,49.495800,5.980600
L-6313,Beaufort,,,49.835800,6.291700
L-6714,Grevenmacher,,,49.674702,6.441900
L-2323,Luxembourg,,,49.611698,6.130000
L-2951,Luxembourg,,,49.611698,6.130000
L-4607,Differdange,,,49.524200,5.891400
L-7793,Bissen,,,49.787498,6.069400
L-5691,Ellange,,,49.520000,6.298300
L-7740,Colmar-Berg,,,49.792400,6.073100
L-8363,Leesbach,,,49.705399,5.977800
L-3354,Leudelange,,,49.568298,6.065300
L-3818,Schifflange,,,49.506401,6.012800
L-4120,Esch-Sur-Alzette,,,49.495800,5.980600
L-4130,Esch-Sur-Alzette,,,49.495800,5.980600
L-2921,Luxembourg,,,49.611698,6.130000
L-3241,Bettembourg,,,49.518600,6.102800
L-8344,Olm,,,49.657200,6.000300
L-9657,Harlange,,,49.931400,5.790000
L-7595,Reckange (Mersch),,,49.749699,6.083100
L-4204,Esch-Sur-Alzette,,,49.495800,5.980600
L-4917,Bascharage,,,49.567501,5.910300
L-5969,Itzig,,,49.584202,6.173600
L-6742,Grevenmacher,,,49.674702,6.441900
L-4207,Esch-Sur-Alzette,,,49.495800,5.980600
L-6211,Consdorf,,,49.780701,6.323400
L-6252,Wolper,,,49.757801,6.353300
L-8562,Schweich,,,49.722801,5.927500
L-9281,Diekirch,,,49.867802,6.155800
L-1541,Luxembourg,,,49.611698,6.130000
L-2020,Luxembourg,,,49.611698,6.130000
L-3210,Bettembourg,,,49.518600,6.102800
L-4139,Esch-Sur-Alzette,,,49.495800,5.980600
L-7594,Beringen,,,49.758301,6.116900
L-5314,Contern,,,49.581902,6.226700
L-5629,Mondorf-Les-Bains,,,49.505001,6.281100
L-5861,Fentange,,,49.562801,6.153900
L-7416,Brouch (Boevange-Sur-Attert),,,49.728298,6.066500
L-2446,Howald,,,49.611698,6.130000
L-5465,Waldbredimus,,,49.555000,6.287500
L-5956,Itzig,,,49.584202,6.173600
L-1611,Luxembourg,,,49.602299,6.133100
L-6786,Grevenmacher,,,49.674702,6.441900
L-8277,Holzem,,,49.616402,5.990300
L-9029,Warken,,,49.854401,6.095000
L-2975,Luxembourg,,,49.611698,6.130000
L-3323,Bivange,,,49.544399,6.137800
L-7639,Blumenthal,,,49.738300,6.267200
L-9644,Dahl,,,49.935299,5.975800
L-1841,Luxembourg,,,49.611698,6.130000
L-6682,Mertert,,,49.696098,6.481400
L-8335,Cap,,,49.644402,5.984400
L-9279,Diekirch,,,49.867802,6.155800
L-4381,Ehlerange,,,49.524200,5.966100
L-7362,Bofferdange,,,49.683102,6.141700
L-7765,Bissen,,,49.787498,6.069400
L-9210,Diekirch,,,49.867802,6.155800
L-1490,Luxembourg,,,49.611698,6.130000
L-2015,Luxembourg,,,49.620800,6.144000
L-1934,Luxembourg,,,49.611698,6.130000
L-3560,Dudelange,,,49.480598,6.087500
L-8531,Ell,,,49.763901,5.857200
L-9514,Wiltz,,,49.968899,5.931900
L-1229,Luxembourg,,,49.611698,6.130000
L-1515,Luxembourg,,,49.611698,6.130000
L-1625,Howald,,,49.611698,6.130000
L-4990,Sanem,,,49.548100,5.928900
L-4808,Rodange,,,49.546398,5.840800
L-5860,Hesperange,,,49.568100,6.151400
L-6439,Echternach,,,49.805599,6.422200
L-6636,Wasserbillig,,,49.709999,6.500300
L-6731,Grevenmacher,,,49.674702,6.441900
L-8027,Strassen,,,49.620602,6.073300
L-9770,Rumlange,,,50.080002,5.975600
L-1919,Luxembourg,,,49.611698,6.130000
L-3510,Dudelange,,,49.480598,6.087500
L-4951,Bascharage,,,49.567501,5.910300
L-5417,Ehnen,,,49.599701,6.387800
L-2933,Luxembourg,,,49.611698,6.130000
L-3635,Kayl,,,49.489201,6.039700
L-3936,Mondercange,,,49.533100,5.988300
L-5212,Sandweiler,,,49.613300,6.218900
L-6587,Steinheim,,,49.811401,6.478300
L-7653,Heffingen,,,49.762501,6.241400
L-8388,Koerich,,,49.669998,5.950000
L-9701,Clervaux,,,50.054699,6.031400
L-2150,Luxembourg,,,49.611698,6.130000
L-3255,Bettembourg,,,49.518600,6.102800
L-3426,Dudelange,,,49.480598,6.087500
L-8401,Steinfort,,,49.661400,5.919200
L-7396,Hunsdorf,,,49.696701,6.131700
L-8253,Mamer,,,49.627499,6.023300
L-8475,Eischen,,,49.685600,5.878600
L-1218,Luxembourg,,,49.611698,6.130000
L-3763,Tetange,,,49.475800,6.042200
L-4434,Soleuvre,,,49.525600,5.940600
L-7259,Bereldange,,,49.656898,6.127500
L-1209,Senningerberg,,,49.611698,6.130000
L-4707,Petange,,,49.558300,5.880600
L-6402,Echternach,,,49.805599,6.422200
L-9550,Wiltz,,,49.970200,5.931700
L-3590,Dudelange,,,49.480598,6.087500
L-5775,Weiler-La-Tour,,,49.540798,6.200800
L-3334,Hellange,,,49.506699,6.150600
L-3901,Mondercange,,,49.533100,5.988300
L-4442,Soleuvre,,,49.525600,5.940600
L-5460,Trintange,,,49.570801,6.280600
L-3541,Dudelange,,,49.480598,6.087500
L-9218,Diekirch,,,49.867802,6.155800
L-2269,Luxembourg,,,49.611698,6.130000
L-7562,Mersch,,,49.748901,6.106100
L-9176,Niederfeulen,,,49.855598,6.047200
L-9365,Eppeldorf,,,49.844398,6.249700
L-9648,Erpeldange (Eschweiler),,,49.961201,5.885600
L-1312,Luxembourg,,,49.611698,6.130000
L-3493,Dudelange,,,49.480598,6.087500
L-4987,Sanem,,,49.548100,5.928900
L-6476,Echternach,,,49.805599,6.422200
L-1455,Howald,,,49.611698,6.130000
L-2447,Luxembourg,,,49.611698,6.130000
L-3911,Mondercange,,,49.533100,5.988300
L-5635,Mondorf-Les-Bains,,,49.505001,6.281100
L-1236,Luxembourg,,,49.611698,6.130000
L-9090,Warken,,,49.854401,6.095000
L-2353,Luxembourg,,,49.611698,6.130000
L-6931,Mensdorf,,,49.650799,6.303600
L-7761,Bissen,,,49.787498,6.069400
L-2972,Luxembourg,,,49.611698,6.130000
L-3737,Rumelange,,,49.460800,6.033100
L-4677,Differdange,,,49.524200,5.891400
L-7758,Birtrange,,,49.826900,6.091400
L-4203,Esch-Sur-Alzette,,,49.495800,5.980600
L-7449,Lintgen,,,49.715801,6.133600
L-7713,Welsdorf,,,49.816898,6.088100
L-9902,Cinqfontaines,,,50.107201,6.007800
L-8468,Eischen,,,49.685600,5.878600
L-8543,Levelange,,,49.739700,5.856700
L-9019,Warken,,,49.854401,6.095000
L-2963,Luxembourg,,,49.611698,6.130000
L-6723,Grevenmacher,,,49.674702,6.441900
L-6996,Rameldange,,,49.656898,6.233600
L-8145,Bridel,,,49.658298,6.082200
L-2334,Luxembourg,,,49.611698,6.130000
L-3316,Bergem,,,49.525002,6.042200
L-8140,Bridel,,,49.658298,6.082200
L-9966,Kaesfurt (Beiler),,,50.120701,6.031800
L-4734,Petange,,,49.558300,5.880600
L-9003,Ettelbruck,,,49.847500,6.104200
L-9117,Schieren,,,49.830601,6.098600
L-2672,Luxembourg,,,49.611698,6.130000
L-4520,Differdange,,,49.524200,5.891400
L-6145,Junglinster,,,49.707199,6.253100
L-7331,Steinsel,,,49.676899,6.123900
L-9653,Goesdorf,,,49.921700,5.968300
L-2412,Luxembourg,,,49.611698,6.130000
L-4556,Differdange,,,49.524200,5.891400
L-4733,Petange,,,49.558300,5.880600
L-9169,Mertzig,,,49.833900,6.007500
L-1916,Luxembourg,,,49.611698,6.130000
L-4402,Belvaux,,,49.512798,5.929400
L-4849,Rodange,,,49.546398,5.840800
L-6475,Echternach,,,49.805599,6.422200
L-3290,Bettembourg,,,49.518600,6.102800
L-8707,Useldange,,,49.769699,5.982200
L-4012,Esch-Sur-Alzette,,,49.495800,5.980600
L-4451,Belvaux,,,49.512798,5.929400
L-6941,Niederanven,,,49.647499,6.260000
L-8037,Strassen,,,49.620602,6.073300
L-7714,Colmar-Berg,,,49.816898,6.088100
L-9553,Weidingen,,,49.972801,5.941900
L-2532,Luxembourg,,,49.611698,6.130000
L-2673,Luxembourg,,,49.611698,6.130000
L-3507,Dudelange,,,49.480598,6.087500
L-3515,Dudelange,,,49.480598,6.087500
L-9265,Diekirch,,,49.867802,6.155800
L-9280,Diekirch,,,49.867802,6.155800
L-9662,Kaundorf,,,49.921398,5.903100
L-1426,Luxembourg,,,49.611698,6.130000
L-2319,Howald,,,49.611698,6.130000
L-4308,Esch-Sur-Alzette,,,49.495800,5.980600
L-7525,Mersch,,,49.748901,6.106100
L-2173,Luxembourg,,,49.611698,6.130000
L-7465,Nommern,,,49.786900,6.174700
L-9216,Diekirch,,,49.867802,6.155800
L-9763,Marnach,,,50.053299,6.061900
L-3930,Mondercange,,,49.533100,5.988300
L-8237,Mamer,,,49.627499,6.023300
L-9168,Mertzig,,,49.833900,6.007500
L-9278,Diekirch,,,49.867802,6.155800
L-3742,Rumelange,,,49.460800,6.033100
L-4306,Esch-Sur-Alzette,,,49.495800,5.980600
L-2117,Luxembourg,,,49.611698,6.130000
L-2940,Luxembourg,,,49.611698,6.130000
L-3825,Schifflange,,,49.506401,6.012800
L-4934,Hautcharage,,,49.577499,5.910800
L-8511,Redange-Sur-Attert,,,49.765598,5.890800
L-2535,Luxembourg,,,49.611698,6.130000
L-3464,Dudelange,,,49.480598,6.087500
L-4210,Esch-Sur-Alzette,,,49.495800,5.980600
L-5855,Hesperange,,,49.568100,6.151400
L-9158,Heiderscheid,,,49.888901,5.978900
L-3448,Dudelange,,,49.480598,6.087500
L-6551,Heisbich,,,49.813599,6.350300
L-7566,Mersch,,,49.748901,6.106100
L-8324,Olm,,,49.657200,6.000300
L-2153,Luxembourg,,,49.611698,6.130000
L-6837,Brouch (Biwer),,,49.723598,6.342500
L-6301,Beaufort,,,49.835800,6.291700
L-9022,Ettelbruck,,,49.847500,6.104200
L-9666,Lultzhausen,,,49.909401,5.890800
L-8443,Steinfort,,,49.661400,5.919200
L-1717,Luxembourg,,,49.611698,6.130000
L-4843,Rodange,,,49.546398,5.840800
L-5429,Stadtbredimus,,,49.562801,6.364400
L-7570,Mersch,,,49.748901,6.106100
